,Long,Lat,GDP_PPP_mean,GDP_PPP_sum,population,nightlight,days_heat_index,pc
65,17.74874993082868,-29.083749662593995,33.4547,3345.4702,0.4167488,0.021539055,0.0,8027.5464
66,17.74874993082868,-29.167082995593994,33709.188,3370918.8,0.61919653,0.0151539305,0.0,5444020.5
67,17.74874993082868,-29.250416328593996,782743.1,78274310.0,8040.64,0.23921072,0.0,9734.836
68,17.74874993082868,-29.417082994594,26.38624,2638.624,70.31428,0.033871733,0.0,37.52615
69,17.74874993082868,-29.667082993594,1149.7645,114976.45,2.8022742,0.024402991,0.0,41029.695
70,17.74874993082868,-29.750416326594,4304.521,430452.1,2.582977,0.015896708,0.0,166649.6
71,17.74874993082868,-29.833749659593998,7383.54,738354.0,58.573326,0.015111677,0.0,12605.636
72,17.74874993082868,-30.250416324594,1810.27,181027.0,8.865795,0.018893369,0.0,20418.586
73,17.74874993082868,-30.417082990594004,69.17988,6917.988,1.5197387,0.021137604,0.0,4552.0903
74,17.74874993082868,-30.750416322594,112.54671,11254.671,5.425287,0.035852525,0.0,2074.4841
75,17.74874993082868,-30.833749655593994,155.9017,15590.17,0.7701843,0.032510396,0.0,20242.129
76,17.83208326382868,-29.083749662593995,141.47598,14147.598,0.68278795,0.025305843,0.0,20720.338
77,17.83208326382868,-29.250416328593996,343.9007,34390.07,0.8081948,0.03631753,0.0,42551.707
78,17.83208326382868,-29.417082994594,35876.684,3587668.5,1.6622721,0.029815033,0.0,2158292.0
79,17.83208326382868,-29.500416327594003,40723.336,4072333.5,3.8611612,0.03140776,0.0,1054691.4
80,17.83208326382868,-29.583749660594,462589.9,46258990.0,1920.0555,0.29268008,0.0,24092.527
81,17.83208326382868,-29.667082993594,3034.2139,303421.38,5945.6235,0.3127561,0.0,51.032726
82,17.83208326382868,-29.750416326594,2944.9055,294490.56,32.619682,0.036556,0.0,9028.002
83,17.83208326382868,-29.833749659593998,861.23364,86123.37,23.122004,0.02037119,0.0,3724.7363
84,17.83208326382868,-30.000416325593996,67.30113,6730.1133,5.1544847,0.01628245,0.0,1305.6812
85,17.83208326382868,-30.083749658593995,646.85565,64685.562,4.327945,0.014665028,0.0,14946.021
86,17.83208326382868,-30.167082991593997,5715.6523,571565.25,17.9947,0.017674576,0.0,31762.979
87,17.83208326382868,-30.250416324594,68.20992,6820.992,13.669524,0.018084787,0.0,498.99265
88,17.83208326382868,-30.333749657594,42723.44,4272344.0,9.918314,0.03524775,0.0,430753.06
89,17.83208326382868,-30.417082990594004,28673.445,2867344.5,2.5163155,0.021954777,0.0,1139501.2
90,17.83208326382868,-30.750416322594,205.47362,20547.361,0.6202241,0.031236148,0.0,33128.93
91,17.83208326382868,-31.000416321593995,538.0493,53804.93,14.561176,0.030395431,0.0,3695.095
92,17.83208326382868,-31.083749654593998,137.99768,13799.769,216.7673,0.032146778,0.0,63.66167
93,17.83208326382868,-31.167082987594,274.41104,27441.105,1.153022,inf,0.0,23799.29
94,17.91541659682868,-29.417082994594,307.8456,30784.562,1.0707264,0.026938494,0.0,28751.102
95,17.91541659682868,-29.500416327594003,91092.9,9109290.0,2657.1934,0.17750196,0.0,3428.1624
96,17.91541659682868,-29.583749660594,1793474.9,179347490.0,7184.747,0.50614214,0.0,24962.256
97,17.91541659682868,-29.667082993594,352127.12,35212710.0,8448.7295,1.2163582,0.0,4167.8115
98,17.91541659682868,-29.750416326594,230.40892,23040.893,61.20286,0.055738915,0.0,376.46756
99,17.91541659682868,-30.167082991593997,5475.6445,547564.44,234.61694,0.029470101,0.0,2333.8657
100,17.91541659682868,-30.250416324594,5342.5186,534251.9,709.71014,0.0396847,0.0,752.7747
101,17.91541659682868,-30.333749657594,197428.23,19742824.0,1397.0203,0.058452632,0.0,14132.096
102,17.91541659682868,-30.417082990594004,28918.297,2891829.8,20.206247,0.021875147,0.0,143115.62
103,17.91541659682868,-30.500416323594,11114.818,1111481.9,10.8818655,0.025401032,0.0,102140.75
104,17.91541659682868,-30.583749656593994,333.35077,33335.08,16.85198,0.02772249,0.0,1978.1105
105,17.91541659682868,-30.667082989594,5113.4463,511344.62,9.361552,0.024167407,0.0,54621.777
106,17.91541659682868,-30.833749655593994,61.905552,6190.555,0.22306174,0.02448721,0.0,27752.654
107,17.91541659682868,-31.000416321593995,24602.725,2460272.5,1.7545186,0.023001334,0.0,1402249.2
108,17.91541659682868,-31.083749654593998,65.680756,6568.0757,0.8943824,0.029288365,0.0,7343.6997
109,17.91541659682868,-31.167082987594,57079.996,5707999.5,8.685232,0.038896278,0.0,657207.5
110,17.91541659682868,-31.250416320594002,15815.421,1581542.1,145.34518,inf,0.0,10881.283
111,17.99874992982868,-29.000416329593996,1070.3712,107037.12,0.92483443,0.030537222,0.0,115736.516
112,17.99874992982868,-29.417082994594,199.77141,19977.14,0.59601766,0.024954796,0.0,33517.7
113,17.99874992982868,-29.500416327594003,486906.1,48690610.0,15.096667,0.04033511,0.0,3225255.5
114,17.99874992982868,-29.583749660594,63500.83,6350083.0,50.531136,0.05966358,0.0,125666.74
115,17.99874992982868,-29.667082993594,2548.772,254877.19,41.43793,0.07540868,0.0,6150.8184
116,17.99874992982868,-29.750416326594,1560.188,156018.8,2.0108461,0.021336181,0.0,77588.63
117,17.99874992982868,-29.833749659593998,899.84717,89984.72,0.7785363,0.020603303,0.0,115581.914
118,17.99874992982868,-29.917082992593997,3702.5227,370252.28,1.155035,0.019773562,0.0,320555.03
119,17.99874992982868,-30.083749658593995,201.08328,20108.328,2.3347723,0.007837091,0.0,8612.543
120,17.99874992982868,-30.167082991593997,296375.25,29637524.0,21.787205,0.011465807,0.0,1360317.9
121,17.99874992982868,-30.250416324594,374.6528,37465.28,17.647312,0.009282401,0.0,2123.0022
122,17.99874992982868,-30.333749657594,41663.05,4166305.0,254.45084,0.015613396,0.0,16373.713
123,17.99874992982868,-30.417082990594004,56861.613,5686161.5,276.21765,0.01894712,0.0,20585.8
124,17.99874992982868,-30.500416323594,174979.22,17497922.0,204.85379,0.024564268,0.0,85416.64
125,17.99874992982868,-30.750416322594,5348.129,534812.9,3.6279685,0.02739121,0.0,147413.88
126,17.99874992982868,-30.833749655593994,14266.775,1426677.5,736.3334,0.03776943,0.0,1937.5428
127,17.99874992982868,-31.000416321593995,595.211,59521.098,29.532177,0.02340935,0.0,2015.466
128,17.99874992982868,-31.167082987594,1707.2416,170724.16,7.0080748,0.037479173,0.0,24361.064
129,17.99874992982868,-31.250416320594002,318.01923,31801.922,12.651892,0.20088503,0.0,2513.61
130,17.99874992982868,-31.333749653593998,1485.1422,148514.22,3.257021,0.04229243,0.0,45598.176
131,17.99874992982868,-32.833749647594004,1600222.9,160022290.0,69.55797,0.18524383,0.0,2300560.2
132,17.99874992982868,-32.917082980594,406868.97,40686896.0,44243.527,4.9629183,0.0,919.61237
133,18.08208326282868,-29.500416327594003,53.343124,5334.3125,0.57157385,0.023636207,0.0,9332.674
134,18.08208326282868,-29.667082993594,4.94041,494.04102,0.38996792,0.019544924,0.0,1266.8761
135,18.08208326282868,-29.833749659593998,164.85254,16485.254,5.624309,0.016183363,0.0,2931.0718
136,18.08208326282868,-29.917082992593997,72.76546,7276.546,8.577182,0.017633162,0.0,848.3609
137,18.08208326282868,-30.000416325593996,92.30548,9230.548,0.37522966,0.0139697995,0.0,24599.729
138,18.08208326282868,-30.083749658593995,378.45673,37845.67,0.3786686,0.008325585,0.0,99944.05
139,18.08208326282868,-30.167082991593997,3030.5,303050.0,7.978107,0.011195116,0.0,37985.203
140,18.08208326282868,-30.250416324594,976.0527,97605.266,6.9959846,0.00939308,0.0,13951.612
141,18.08208326282868,-30.333749657594,89.37365,8937.365,621.0502,0.013698325,0.0,14.39073
142,18.08208326282868,-30.583749656593994,5.6100793,561.00793,0.64194584,0.023828972,0.0,873.91785
143,18.08208326282868,-30.667082989594,76.47674,7647.674,4.4138165,0.027692005,0.0,1732.667
144,18.08208326282868,-30.750416322594,32873.71,3287371.0,5.1311097,0.025891183,0.0,640674.5
145,18.08208326282868,-30.833749655593994,131146.14,13114614.0,128.5823,0.027246714,0.0,101993.92
146,18.08208326282868,-30.917082988593997,183296.34,18329634.0,744.55554,0.03227818,0.0,24618.223
147,18.08208326282868,-31.167082987594,88.48726,8848.726,6.649327,0.026419379,0.0,1330.7701
148,18.08208326282868,-31.417082986594,94.749886,9474.988,2.3952677,0.025470192,0.0,3955.7117
149,18.08208326282868,-32.833749647594004,2494573.0,249457300.0,2799.0059,0.21258728,0.0,89123.53
150,18.08208326282868,-32.917082980594,835109.2,83510920.0,421.6266,1.9132209,0.0,198068.44
151,18.08208326282868,-33.000416313594,631090.5,63109050.0,312.29355,3.200565,0.0,202082.45
152,18.165416595828678,-29.000416329593996,147.14943,14714.943,5.7947545,0.022061495,0.0,2539.3557
153,18.165416595828678,-29.833749659593998,28.790508,2879.0508,5.9848785,0.018297909,0.0,481.05417
154,18.165416595828678,-30.167082991593997,94860.99,9486099.0,6.5328298,0.012453241,0.0,1452065.9
155,18.165416595828678,-30.250416324594,50944.62,5094462.0,452.64896,0.015345932,0.0,11254.774
156,18.165416595828678,-30.333749657594,3785.71,378571.0,2.9290118,0.0105775455,0.0,129248.71
157,18.165416595828678,-30.417082990594004,1512.0591,151205.9,5.785972,0.012452154,0.0,26133.19
158,18.165416595828678,-30.500416323594,88.285675,8828.567,5.330751,0.010385601,0.0,1656.1583
159,18.165416595828678,-30.583749656593994,512.4039,51240.387,3.9763763,0.016285043,0.0,12886.201
160,18.165416595828678,-31.167082987594,54.975426,5497.5425,0.721478,0.029082635,0.0,7619.834
161,18.165416595828678,-31.250416320594002,187.74887,18774.887,15.82225,0.032608107,0.0,1186.6129
162,18.165416595828678,-31.333749653593998,2567.4932,256749.31,7.60905,0.033064097,0.0,33742.625
163,18.165416595828678,-31.583749652594,16907.947,1690794.8,143.7172,inf,0.0,11764.735
164,18.165416595828678,-32.833749647594004,2893.1453,289314.53,124.38461,0.15431975,0.0,2325.9673
165,18.165416595828678,-32.917082980594,93280.04,9328004.0,40.614845,0.14293495,0.0,229669.81
166,18.165416595828678,-33.000416313594,330.02597,33002.598,1104.5739,0.2295417,0.0,29.878126
167,18.165416595828678,-33.083749646594,3279.0693,327906.94,5.210683,0.08849647,0.0,62929.742
168,18.165416595828678,-33.167082979594,9835.86,983586.0,21.060375,0.044550274,0.0,46703.156
169,18.24874992882868,-29.000416329593996,25.350662,2535.0662,0.93378985,0.022023302,0.0,2714.8145
170,18.24874992882868,-29.833749659593998,30.7702,3077.02,0.6015684,0.017002946,0.0,5114.996
171,18.24874992882868,-30.000416325593996,4.0299244,402.99243,338.37167,0.019712392,0.0,1.1909757
172,18.24874992882868,-30.167082991593997,179.59105,17959.105,0.113530874,0.01709731,0.0,158186.97
173,18.24874992882868,-30.333749657594,3262.375,326237.5,405.8789,0.020514138,0.0,803.7804
174,18.24874992882868,-30.417082990594004,32.063072,3206.3071,2.414316,0.016528143,0.0,1328.0396
175,18.24874992882868,-30.500416323594,268.7847,26878.469,2.1480992,0.016687347,0.0,12512.676
176,18.24874992882868,-30.583749656593994,21.66748,2166.748,0.48581392,0.021795759,0.0,4460.037
177,18.24874992882868,-30.833749655593994,347.91254,34791.254,0.7896547,0.022656571,0.0,44058.82
178,18.24874992882868,-31.000416321593995,37796.22,3779622.0,236.94061,0.05441547,0.0,15951.77
179,18.24874992882868,-31.250416320594002,1821.5331,182153.31,19.417765,0.031850483,0.0,9380.756
180,18.24874992882868,-31.333749653593998,11154.17,1115417.0,169.51123,0.030935211,0.0,6580.1953
181,18.24874992882868,-31.500416319593995,106203.3,10620330.0,1177.8253,0.34311888,0.0,9016.897
182,18.24874992882868,-31.583749652594,149834.27,14983426.0,2991.7263,0.09269653,0.0,5008.2876
183,18.24874992882868,-31.667082985594,156507.77,15650776.0,358.1595,0.031793047,0.0,43697.785
184,18.24874992882868,-32.750416314594005,777524.4,77752440.0,100.90145,0.0796105,0.0,770578.0
185,18.24874992882868,-32.833749647594004,17735.297,1773529.8,165.21721,0.068880536,0.0,10734.534
186,18.24874992882868,-32.917082980594,35625.266,3562526.5,32.027874,0.059478216,0.0,111232.06
187,18.24874992882868,-33.000416313594,806.9682,80696.82,277.9642,0.08643186,0.0,290.31372
188,18.24874992882868,-33.083749646594,8.667593,866.7593,1.6712592,0.055743225,0.0,518.62646
189,18.24874992882868,-33.167082979594,728.594,72859.4,9.947808,0.039620575,0.0,7324.166
190,18.24874992882868,-33.250416312594,30364.268,3036426.8,187.95895,0.056653477,0.0,16154.733
191,18.24874992882868,-33.33374964559399,41783.72,4178372.0,213.90343,0.0719279,0.0,19533.918
192,18.33208326182868,-29.500416327594003,40.038883,4003.8882,0.904561,0.019883431,0.0,4426.333
193,18.33208326182868,-30.000416325593996,55869.754,5586975.5,0.1650452,0.015029762,0.0,33851184.0
194,18.33208326182868,-30.083749658593995,2.68011,268.011,0.14752394,0.014327446,0.0,1816.7288
195,18.33208326182868,-30.333749657594,40610.426,4061042.5,0.1015343,0.020075338,0.0,39996756.0
196,18.33208326182868,-30.667082989594,81.24096,8124.0957,0.18148676,0.02155184,0.0,44764.125
197,18.33208326182868,-30.750416322594,100.74477,10074.477,0.25509223,0.022289284,0.0,39493.465
198,18.33208326182868,-30.917082988593997,73.26769,7326.769,0.5463422,0.025317121,0.0,13410.586
199,18.33208326182868,-31.000416321593995,101043.2,10104320.0,0.8194729,0.03298934,0.0,12330267.0
200,18.33208326182868,-31.167082987594,936.42773,93642.77,775.1998,0.04677008,0.0,120.79824
201,18.33208326182868,-31.250416320594002,221.70514,22170.514,13.266525,0.027647091,0.0,1671.1621
202,18.33208326182868,-31.333749653593998,51653.055,5165305.5,29.68703,0.02864384,0.0,173991.98
203,18.33208326182868,-31.417082986594,3960.5925,396059.25,41.903362,0.07003261,0.0,9451.7295
204,18.33208326182868,-31.500416319593995,432473.25,43247324.0,1464.212,0.23526758,0.0,29536.244
205,18.33208326182868,-31.583749652594,2240.0396,224003.95,9733.2,0.46865445,0.0,23.01442
206,18.33208326182868,-32.66708298159399,661.0361,66103.61,57.44818,0.030887488,0.0,1150.6649
207,18.33208326182868,-32.750416314594005,7236.737,723673.7,77.73487,0.033818908,0.0,9309.512
208,18.33208326182868,-32.833749647594004,23652.863,2365286.2,111.9567,0.044470888,0.0,21126.795
209,18.33208326182868,-33.000416313594,508780.72,50878070.0,160.57709,0.07939269,0.0,316845.16
210,18.33208326182868,-33.167082979594,9390.525,939052.5,44.47392,0.044406146,0.0,21114.678
211,18.33208326182868,-33.250416312594,85921.51,8592151.0,189.3738,0.061613042,0.0,45371.383
212,18.33208326182868,-33.33374964559399,1522.864,152286.4,281.38287,0.21925446,0.0,541.2071
213,18.33208326182868,-33.417082978593996,66239.72,6623972.0,236.49402,0.087516144,0.0,28009.047
214,18.415416594828677,-29.083749662593995,79.02198,7902.198,0.3748574,0.026530216,0.0,21080.545
215,18.415416594828677,-29.167082995593994,4637.338,463733.8,29.929918,0.025299026,0.0,15493.988
216,18.415416594828677,-30.083749658593995,310.37146,31037.145,2.7813478,0.013965955,0.0,11159.03
217,18.415416594828677,-30.167082991593997,116.54817,11654.817,12.385991,0.01614042,0.0,940.9677
218,18.415416594828677,-30.750416322594,101.666084,10166.608,0.3294938,0.023167295,0.0,30855.234
219,18.415416594828677,-31.083749654593998,61123.42,6112342.0,6.263643,0.028345147,0.0,975844.6
220,18.415416594828677,-31.500416319593995,1073965.6,107396560.0,18.952587,0.040245485,0.0,5666591.0
221,18.415416594828677,-31.583749652594,28360.21,2836021.0,1445.3096,0.07613229,0.0,1962.2239
222,18.415416594828677,-31.667082985594,12513.577,1251357.8,720.19794,0.057095148,0.0,1737.5192
223,18.415416594828677,-31.750416318593995,203.56387,20356.387,55.133457,0.035416275,0.0,369.2202
224,18.415416594828677,-31.917082984593996,4587.949,458794.94,67.621315,0.028103631,0.0,6784.768
225,18.415416594828677,-32.000416317594,104.054016,10405.401,111.37672,0.03005641,0.0,93.425285
226,18.415416594828677,-32.083749650594,5252.5513,525255.1,78.79557,0.03526886,0.0,6666.049
227,18.415416594828677,-32.167082983594,87421.92,8742192.0,112.32579,0.03171996,0.0,77828.89
228,18.415416594828677,-32.250416316594,305497.94,30549794.0,111.021805,0.022376074,0.0,275169.3
229,18.415416594828677,-32.41708298259399,2946.9639,294696.38,30.542944,0.014265261,0.0,9648.591
230,18.415416594828677,-32.500416315593995,20175.506,2017550.6,107.12655,0.026857525,0.0,18833.34
231,18.415416594828677,-32.583749648593994,441.86594,44186.594,100.264145,0.044666618,0.0,440.70184
232,18.415416594828677,-32.66708298159399,13095.617,1309561.8,67.26556,0.028648352,0.0,19468.533
233,18.415416594828677,-32.750416314594005,21139.71,2113971.0,133.8382,0.027467791,0.0,15794.976
234,18.415416594828677,-32.833749647594004,378.82333,37882.332,106.11312,0.095560044,0.0,356.9995
235,18.415416594828677,-32.917082980594,41515.63,4151563.0,75.25972,0.04246709,0.0,55163.15
236,18.415416594828677,-33.000416313594,589310.8,58931084.0,92.75898,0.06363776,0.0,635314.06
237,18.415416594828677,-33.083749646594,9542.269,954226.9,254.61932,0.2072092,0.0,3747.661
238,18.415416594828677,-33.167082979594,19229.273,1922927.2,189.25766,0.07152338,0.0,10160.367
239,18.415416594828677,-33.250416312594,14371.0625,1437106.2,369.96902,0.10441586,0.0,3884.3962
240,18.415416594828677,-33.33374964559399,1484855.5,148485550.0,12072.933,0.7124149,0.0,12299.046
241,18.415416594828677,-33.417082978593996,10069.221,1006922.06,1678.2969,0.29519698,0.0,599.9666
242,18.415416594828677,-33.500416311593995,10730.798,1073079.8,84.94557,0.16756521,0.0,12632.557
243,18.415416594828677,-33.58374964459399,7770.871,777087.1,104.75321,inf,0.0,7418.265
244,18.415416594828677,-34.000416309594,4291567.5,429156740.0,24429.5,5.662737,0.0,17567.152
245,18.415416594828677,-34.083749642594,7391365.0,739136500.0,34996.312,inf,0.0,21120.412
246,18.498749927828676,-29.000416329593996,23.743034,2374.3035,0.519595,0.025107238,0.0,4569.527
247,18.498749927828676,-29.083749662593995,23.21296,2321.296,0.2967043,0.0283581,0.0,7823.6006
248,18.498749927828676,-29.167082995593994,2270.841,227084.11,0.40202186,0.027806314,0.0,564855.1
249,18.498749927828676,-29.833749659593998,40.86024,4086.0242,3.4223878,0.016296398,0.0,1193.9103
250,18.498749927828676,-30.083749658593995,2003.4675,200346.75,3.8492966,0.022614786,0.0,52047.625
251,18.498749927828676,-30.167082991593997,2567.5894,256758.94,3.2764049,0.021617955,0.0,78366.06
252,18.498749927828676,-30.250416324594,6083.373,608337.3,49.90054,0.02107753,0.0,12190.997
253,18.498749927828676,-30.333749657594,1019.98596,101998.59,2.8446336,0.019893935,0.0,35856.496
254,18.498749927828676,-30.750416322594,271.01852,27101.854,1.1854129,0.020793533,0.0,22862.797
255,18.498749927828676,-30.833749655593994,103.02275,10302.275,0.7480996,0.019889932,0.0,13771.262
256,18.498749927828676,-30.917082988593997,38.669537,3866.9536,13.434192,0.024773724,0.0,287.84415
257,18.498749927828676,-31.000416321593995,45.731857,4573.1855,6.6536903,0.032682903,0.0,687.3157
258,18.498749927828676,-31.417082986594,590.75366,59075.367,1.4163342,0.027507752,0.0,41710.05
259,18.498749927828676,-31.583749652594,432600.8,43260080.0,88.753174,0.07623607,0.0,487420.1
260,18.498749927828676,-31.667082985594,116800.13,11680013.0,24331.195,1.9736836,0.0,480.04272
261,18.498749927828676,-31.833749651593997,5365.8936,536589.4,47.814007,0.02967898,0.0,11222.431
262,18.498749927828676,-32.167082983594,33986.008,3398600.8,66.11396,0.03178124,0.0,51405.19
263,18.498749927828676,-32.250416316594,25199.645,2519964.5,716.0296,0.03357164,0.0,3519.358
264,18.498749927828676,-32.333749649594,29102.46,2910246.0,88.38803,0.024582718,0.0,32925.793
265,18.498749927828676,-32.500416315593995,54527.715,5452771.5,796.34296,0.05211328,0.0,6847.265
266,18.498749927828676,-32.66708298159399,108385.01,10838501.0,544.94916,0.035962135,0.0,19889.014
267,18.498749927828676,-32.750416314594005,8251.976,825197.56,302.50104,0.038166147,0.0,2727.9165
268,18.498749927828676,-32.833749647594004,244.06538,24406.54,74.78598,0.04094683,0.0,326.3518
269,18.498749927828676,-32.917082980594,14236.5625,1423656.2,401.93677,0.045955557,0.0,3541.9905
270,18.498749927828676,-33.000416313594,2024.7794,202477.94,202.2281,0.09039713,0.0,1001.2354
271,18.498749927828676,-33.083749646594,41062.55,4106255.0,225.9336,0.07469945,0.0,18174.61
272,18.498749927828676,-33.167082979594,19932.023,1993202.2,302.0915,0.076970614,0.0,6598.009
273,18.498749927828676,-33.250416312594,33391.94,3339194.0,244.92882,0.088749535,0.0,13633.324
274,18.498749927828676,-33.33374964559399,42570.78,4257078.0,148.05331,0.09175473,0.0,28753.682
275,18.498749927828676,-33.417082978593996,20544.879,2054487.9,302.5421,0.17226405,0.0,6790.75
276,18.498749927828676,-33.500416311593995,6450801.5,645080100.0,12038.154,1.5365354,0.0,53586.297
277,18.498749927828676,-33.58374964459399,20758.45,2075844.9,76026.73,8.715439,0.0,27.304146
278,18.498749927828676,-33.667082977594,1402597.5,140259740.0,1012.67175,0.7149465,0.0,138504.64
