,Long,Lat,GDP_PPP,population,nightlight
0,16.665416601828678,-28.750416330594,25.461824,0.47134438,0.04444565
1,16.665416601828678,-28.833749663594,138.85211,0.99074686,0.055382814
2,16.74874993482868,-28.833749663594,11.21833,0.14641832,0.039770886
3,16.74874993482868,-28.917082996594,16.492558,0.50985783,0.041680243
4,16.83208326782868,-28.417082998593997,119349.97,1.5838404,0.11410065
5,16.915416600828678,-29.083749662593995,24.939322,0.23044366,0.031797305
6,16.915416600828678,-29.167082995593994,38182.547,9.464097,0.23335879
7,16.915416600828678,-29.250416328593996,758729.7,5024.556,inf
8,16.99874993382868,-28.417082998593997,86705.93,1014.6024,0.02965787
9,16.99874993382868,-29.167082995593994,24.21277,0.19055718,0.040088262
10,16.99874993382868,-29.250416328593996,177.48358,0.8265599,0.054538954
11,16.99874993382868,-29.333749661594,937.3601,0.7768692,0.046713803
12,17.08208326682868,-28.417082998593997,5.118569,0.3892265,0.00927656
13,17.08208326682868,-28.917082996594,2.5616698,0.068982236,0.03305632
14,17.08208326682868,-29.417082994594,1157.059,0.8954141,0.034660377
15,17.165416599828678,-28.917082996594,25751.84,0.045118406,0.019525
16,17.165416599828678,-29.000416329593996,7347.366,0.059157204,0.02697513
17,17.165416599828678,-29.167082995593994,37.505646,0.114172906,0.0346798
18,17.165416599828678,-29.250416328593996,39.253056,0.36099026,0.040619124
19,17.165416599828678,-29.667082993594,6753.8535,3.67562,0.047240354
20,17.165416599828678,-29.750416326594,3845.922,32.76327,0.03897745
21,17.165416599828678,-29.833749659593998,110.293655,4.3335843,0.03306442
22,17.24874993282868,-28.667082997593997,37.125607,3.1523757,0.013157907
23,17.24874993282868,-28.750416330594,48561.523,0.11298961,0.016061306
24,17.24874993282868,-29.500416327594003,96.41255,0.8578268,0.032287586
25,17.24874993282868,-29.583749660594,21.000818,8.811524,0.037812263
26,17.24874993282868,-29.750416326594,5199.5854,0.8579582,0.033758506
27,17.24874993282868,-29.833749659593998,303.0382,19.122244,0.03295898
28,17.24874993282868,-29.917082992593997,14.064393,10.127908,0.034422427
29,17.33208326582868,-28.667082997593997,38.47913,0.7350965,0.006692916
30,17.33208326582868,-28.750416330594,48572.785,0.08194329,0.011856482
31,17.33208326582868,-29.750416326594,2.3302147,5.3003607,0.031244729
32,17.33208326582868,-29.833749659593998,629.2888,1.2273374,0.033907715
33,17.33208326582868,-30.167082991593997,8705.112,41.329327,0.04551618
34,17.33208326582868,-30.250416324594,45002.355,1.4689609,0.039747432
35,17.33208326582868,-30.333749657594,1847.3484,9.405934,inf
36,17.415416598828678,-29.000416329593996,1.8509858,0.07113186,0.02187439
37,17.415416598828678,-30.333749657594,3361.1616,1.3115886,0.037407555
38,17.415416598828678,-30.417082990594004,10648.497,0.7153837,0.0306357
39,17.498749931828677,-29.000416329593996,2.131404,0.7105139,0.009950036
40,17.498749931828677,-29.667082993594,13199.079,200.24142,0.02521579
41,17.498749931828677,-29.750416326594,392897.7,370.28143,0.028309355
42,17.498749931828677,-29.833749659593998,95405.01,3414.352,0.061999086
43,17.498749931828677,-30.417082990594004,178.55621,7.1427827,0.026730722
44,17.58208326482868,-29.000416329593996,2.131404,0.6486537,0.010232423
45,17.58208326482868,-29.500416327594003,203.94478,8.122678,0.013098874
46,17.58208326482868,-29.583749660594,176.13791,2.8799186,0.014707838
47,17.58208326482868,-29.667082993594,29540.074,316.57312,0.102171384
48,17.58208326482868,-29.833749659593998,22.187695,15.003725,0.020105906
49,17.58208326482868,-30.083749658593995,3252.4082,272.96725,0.03136246
50,17.58208326482868,-30.250416324594,274.7406,2.2404888,0.023012126
51,17.58208326482868,-30.333749657594,377.0107,2.0764043,0.025355743
52,17.58208326482868,-30.500416323594,118.92368,1.9582888,0.024577035
53,17.58208326482868,-30.583749656593994,29.157917,1.0643501,0.027121121
54,17.58208326482868,-30.750416322594,130.31068,0.46167648,inf
55,17.665416597828674,-28.833749663594,68.91372,9.812749,0.011643605
56,17.665416597828674,-29.167082995593994,58.756668,9.2748995,0.015664844
57,17.665416597828674,-29.333749661594,393.05707,7.966297,0.019774562
58,17.665416597828674,-29.500416327594003,372.978,1.5910747,0.01256835
59,17.665416597828674,-29.583749660594,251.52408,2.7144008,0.015348798
60,17.665416597828674,-29.667082993594,60690.14,13.480133,0.021384723
61,17.665416597828674,-29.833749659593998,113.4314,4.102351,0.013437848
62,17.665416597828674,-30.083749658593995,22819.686,2.046753,0.025925817
63,17.665416597828674,-30.500416323594,57.18616,2.4405336,0.026543908
64,17.665416597828674,-30.750416322594,2.2746387,5.909165,0.034957185
65,17.74874993082868,-29.083749662593995,33.4547,0.4167488,0.021539055
66,17.74874993082868,-29.167082995593994,33709.188,0.61919653,0.0151539305
67,17.74874993082868,-29.250416328593996,782743.1,8040.64,0.23921072
68,17.74874993082868,-29.417082994594,26.38624,70.31428,0.033871733
69,17.74874993082868,-29.667082993594,1149.7645,2.8022742,0.024402991
70,17.74874993082868,-29.750416326594,4304.521,2.582977,0.015896708
71,17.74874993082868,-29.833749659593998,7383.54,58.573326,0.015111677
72,17.74874993082868,-30.250416324594,1810.27,8.865795,0.018893369
73,17.74874993082868,-30.417082990594004,69.17988,1.5197387,0.021137604
74,17.74874993082868,-30.750416322594,112.54671,5.425287,0.035852525
75,17.74874993082868,-30.833749655593994,155.9017,0.7701843,0.032510396
76,17.83208326382868,-29.083749662593995,141.47598,0.68278795,0.025305843
77,17.83208326382868,-29.250416328593996,343.9007,0.8081948,0.03631753
78,17.83208326382868,-29.417082994594,35876.684,1.6622721,0.029815033
79,17.83208326382868,-29.500416327594003,40723.336,3.8611612,0.03140776
80,17.83208326382868,-29.583749660594,462589.9,1920.0555,0.29268008
81,17.83208326382868,-29.667082993594,3034.2139,5945.6235,0.3127561
82,17.83208326382868,-29.750416326594,2944.9055,32.619682,0.036556
83,17.83208326382868,-29.833749659593998,861.23364,23.122004,0.02037119
84,17.83208326382868,-30.000416325593996,67.30113,5.1544847,0.01628245
85,17.83208326382868,-30.083749658593995,646.85565,4.327945,0.014665028
86,17.83208326382868,-30.167082991593997,5715.6523,17.9947,0.017674576
87,17.83208326382868,-30.250416324594,68.20992,13.669524,0.018084787
88,17.83208326382868,-30.333749657594,42723.44,9.918314,0.03524775
89,17.83208326382868,-30.417082990594004,28673.445,2.5163155,0.021954777
90,17.83208326382868,-30.750416322594,205.47362,0.6202241,0.031236148
91,17.83208326382868,-31.000416321593995,538.0493,14.561176,0.030395431
92,17.83208326382868,-31.083749654593998,137.99768,216.7673,0.032146778
93,17.83208326382868,-31.167082987594,274.41104,1.153022,inf
94,17.91541659682868,-29.417082994594,307.8456,1.0707264,0.026938494
95,17.91541659682868,-29.500416327594003,91092.9,2657.1934,0.17750196
96,17.91541659682868,-29.583749660594,1793474.9,7184.747,0.50614214
97,17.91541659682868,-29.667082993594,352127.12,8448.7295,1.2163582
98,17.91541659682868,-29.750416326594,230.40892,61.20286,0.055738915
99,17.91541659682868,-30.167082991593997,5475.6445,234.61694,0.029470101
100,17.91541659682868,-30.250416324594,5342.5186,709.71014,0.0396847
101,17.91541659682868,-30.333749657594,197428.23,1397.0203,0.058452632
102,17.91541659682868,-30.417082990594004,28918.297,20.206247,0.021875147
103,17.91541659682868,-30.500416323594,11114.818,10.8818655,0.025401032
104,17.91541659682868,-30.583749656593994,333.35077,16.85198,0.02772249
105,17.91541659682868,-30.667082989594,5113.4463,9.361552,0.024167407
106,17.91541659682868,-30.833749655593994,61.905552,0.22306174,0.02448721
107,17.91541659682868,-31.000416321593995,24602.725,1.7545186,0.023001334
108,17.91541659682868,-31.083749654593998,65.680756,0.8943824,0.029288365
109,17.91541659682868,-31.167082987594,57079.996,8.685232,0.038896278
110,17.91541659682868,-31.250416320594002,15815.421,145.34518,inf
111,17.99874992982868,-29.000416329593996,1070.3712,0.92483443,0.030537222
112,17.99874992982868,-29.417082994594,199.77141,0.59601766,0.024954796
113,17.99874992982868,-29.500416327594003,486906.1,15.096667,0.04033511
114,17.99874992982868,-29.583749660594,63500.83,50.531136,0.05966358
115,17.99874992982868,-29.667082993594,2548.772,41.43793,0.07540868
116,17.99874992982868,-29.750416326594,1560.188,2.0108461,0.021336181
117,17.99874992982868,-29.833749659593998,899.84717,0.7785363,0.020603303
118,17.99874992982868,-29.917082992593997,3702.5227,1.155035,0.019773562
119,17.99874992982868,-30.083749658593995,201.08328,2.3347723,0.007837091
120,17.99874992982868,-30.167082991593997,296375.25,21.787205,0.011465807
121,17.99874992982868,-30.250416324594,374.6528,17.647312,0.009282401
122,17.99874992982868,-30.333749657594,41663.05,254.45084,0.015613396
123,17.99874992982868,-30.417082990594004,56861.613,276.21765,0.01894712
124,17.99874992982868,-30.500416323594,174979.22,204.85379,0.024564268
125,17.99874992982868,-30.750416322594,5348.129,3.6279685,0.02739121
126,17.99874992982868,-30.833749655593994,14266.775,736.3334,0.03776943
127,17.99874992982868,-31.000416321593995,595.211,29.532177,0.02340935
128,17.99874992982868,-31.167082987594,1707.2416,7.0080748,0.037479173
129,17.99874992982868,-31.250416320594002,318.01923,12.651892,0.20088503
130,17.99874992982868,-31.333749653593998,1485.1422,3.257021,0.04229243
131,17.99874992982868,-32.833749647594004,1600222.9,69.55797,0.18524383
132,17.99874992982868,-32.917082980594,406868.97,44243.527,4.9629183
133,18.08208326282868,-29.500416327594003,53.343124,0.57157385,0.023636207
134,18.08208326282868,-29.667082993594,4.94041,0.38996792,0.019544924
135,18.08208326282868,-29.833749659593998,164.85254,5.624309,0.016183363
136,18.08208326282868,-29.917082992593997,72.76546,8.577182,0.017633162
137,18.08208326282868,-30.000416325593996,92.30548,0.37522966,0.0139697995
138,18.08208326282868,-30.083749658593995,378.45673,0.3786686,0.008325585
139,18.08208326282868,-30.167082991593997,3030.5,7.978107,0.011195116
140,18.08208326282868,-30.250416324594,976.0527,6.9959846,0.00939308
141,18.08208326282868,-30.333749657594,89.37365,621.0502,0.013698325
142,18.08208326282868,-30.583749656593994,5.6100793,0.64194584,0.023828972
143,18.08208326282868,-30.667082989594,76.47674,4.4138165,0.027692005
144,18.08208326282868,-30.750416322594,32873.71,5.1311097,0.025891183
145,18.08208326282868,-30.833749655593994,131146.14,128.5823,0.027246714
146,18.08208326282868,-30.917082988593997,183296.34,744.55554,0.03227818
147,18.08208326282868,-31.167082987594,88.48726,6.649327,0.026419379
148,18.08208326282868,-31.417082986594,94.749886,2.3952677,0.025470192
149,18.08208326282868,-32.833749647594004,2494573.0,2799.0059,0.21258728
150,18.08208326282868,-32.917082980594,835109.2,421.6266,1.9132209
151,18.08208326282868,-33.000416313594,631090.5,312.29355,3.200565
152,18.165416595828678,-29.000416329593996,147.14943,5.7947545,0.022061495
153,18.165416595828678,-29.833749659593998,28.790508,5.9848785,0.018297909
154,18.165416595828678,-30.167082991593997,94860.99,6.5328298,0.012453241
155,18.165416595828678,-30.250416324594,50944.62,452.64896,0.015345932
156,18.165416595828678,-30.333749657594,3785.71,2.9290118,0.0105775455
157,18.165416595828678,-30.417082990594004,1512.0591,5.785972,0.012452154
158,18.165416595828678,-30.500416323594,88.285675,5.330751,0.010385601
159,18.165416595828678,-30.583749656593994,512.4039,3.9763763,0.016285043
160,18.165416595828678,-31.167082987594,54.975426,0.721478,0.029082635
161,18.165416595828678,-31.250416320594002,187.74887,15.82225,0.032608107
162,18.165416595828678,-31.333749653593998,2567.4932,7.60905,0.033064097
163,18.165416595828678,-31.583749652594,16907.947,143.7172,inf
164,18.165416595828678,-32.833749647594004,2893.1453,124.38461,0.15431975
165,18.165416595828678,-32.917082980594,93280.04,40.614845,0.14293495
166,18.165416595828678,-33.000416313594,330.02597,1104.5739,0.2295417
167,18.165416595828678,-33.083749646594,3279.0693,5.210683,0.08849647
168,18.165416595828678,-33.167082979594,9835.86,21.060375,0.044550274
169,18.24874992882868,-29.000416329593996,25.350662,0.93378985,0.022023302
170,18.24874992882868,-29.833749659593998,30.7702,0.6015684,0.017002946
171,18.24874992882868,-30.000416325593996,4.0299244,338.37167,0.019712392
172,18.24874992882868,-30.167082991593997,179.59105,0.113530874,0.01709731
173,18.24874992882868,-30.333749657594,3262.375,405.8789,0.020514138
174,18.24874992882868,-30.417082990594004,32.063072,2.414316,0.016528143
175,18.24874992882868,-30.500416323594,268.7847,2.1480992,0.016687347
